0.193359375,-0.094726563,0.985351563,-0.244140625,-0.671386719,-0.48828125,-6.278686523,-12.06298828,-120.1025391,0.1546875,-0.07578125,0.78828125,0.038671875,-0.018945313,0.197070313,0.070800781,0.109375,0.990234375,-1.037597656,0.244140625,-0.122070313,5.361328125,-3.658447266,-140.256958,0.056640625,0.0875,0.7921875,0.014160156,0.021875,0.198046875,-0.05859375,-0.181640625,0.985351563,-0.122070313,0.244140625,0,-10.53039551,3.411254883,-92.15332031,-0.046875,-0.1453125,0.78828125,-0.01171875,-0.036328125,0.197070313,-0.127441406,0.077636719,0.988769531,-0.061035156,0,-0.427246094,3.202514648,7.448730469,-162.1142578,-0.101953125,0.062109375,0.791015625,-0.025488281,0.015527344,0.197753906,0.048339844,0.028808594,0.998535156,-1.159667969,0.122070313,0.244140625,1.988525391,-2.543334961,-164.9377441,0.038671875,0.023046875,0.798828125,0.009667969,0.005761719,0.199707031,0.067382813,-0.145019531,0.982910156,-0.183105469,-0.183105469,0,-9.239501953,-4.669189453,-164.0863037,0.05390625,-0.116015625,0.786328125,0.013476563,-0.029003906,0.196582031
0.193359375,-0.094726563,0.985351563,-0.244140625,-0.671386719,-0.48828125,-6.278686523,-12.06298828,-120.1025391,0.12375,-0.060625,0.630625,0.069609375,-0.034101563,0.354726563,0.070800781,0.109375,0.990234375,-1.037597656,0.244140625,-0.122070313,5.361328125,-3.658447266,-140.256958,0.0453125,0.07,0.63375,0.025488281,0.039375,0.356484375,-0.05859375,-0.181640625,0.985351563,-0.122070313,0.244140625,0,-10.53039551,3.411254883,-92.15332031,-0.0375,-0.11625,0.630625,-0.02109375,-0.065390625,0.354726563,-0.127441406,0.077636719,0.988769531,-0.061035156,0,-0.427246094,3.202514648,7.448730469,-162.1142578,-0.0815625,0.0496875,0.6328125,-0.045878906,0.027949219,0.355957031,0.048339844,0.028808594,0.998535156,-1.159667969,0.122070313,0.244140625,1.988525391,-2.543334961,-164.9377441,0.0309375,0.0184375,0.6390625,0.017402344,0.010371094,0.359472656,0.067382813,-0.145019531,0.982910156,-0.183105469,-0.183105469,0,-9.239501953,-4.669189453,-164.0863037,0.043125,-0.0928125,0.6290625,0.024257813,-0.052207031,0.353847656
0.184570313,-0.111816406,0.984863281,-0.427246094,0,-2.380371094,-6.273193359,-12.04650879,-120.1574707,0.09196875,-0.062171875,0.504109375,0.092601563,-0.049644531,0.480753906,0.057128906,0.094238281,0.98828125,-0.915527344,0.122070313,-1.647949219,5.311889648,-3.630981445,-140.2459717,0.0253125,0.043890625,0.5054375,0.031816406,0.050347656,0.48284375,-0.05859375,-0.181640625,0.985351563,-0.122070313,0.244140625,0,-10.53039551,3.411254883,-92.15332031,-0.03,-0.093,0.5045,-0.02859375,-0.088640625,0.480851563,-0.127441406,0.077636719,0.988769531,-0.061035156,0,-0.427246094,3.202514648,7.448730469,-162.1142578,-0.06525,0.03975,0.50625,-0.062191406,0.037886719,0.482519531,0.048339844,0.028808594,0.998535156,-1.159667969,0.122070313,0.244140625,1.988525391,-2.543334961,-164.9377441,0.02475,0.01475,0.51125,0.023589844,0.014058594,0.487285156,0.067382813,-0.145019531,0.982910156,-0.183105469,-0.183105469,0,-9.239501953,-4.669189453,-164.0863037,0.0345,-0.07425,0.50325,0.032882813,-0.070769531,0.479660156
0.195800781,-0.110839844,0.978027344,-0.549316406,-0.061035156,-0.854492188,-6.295166016,-12.0300293,-120.1519775,0.082559375,-0.04895625,0.39781875,0.113241406,-0.061883594,0.580208594,0.059082031,0.09375,0.990722656,-0.610351563,0.061035156,-0.793457031,5.289916992,-3.619995117,-140.2514648,0.0218125,0.034721875,0.406303125,0.037269531,0.059028125,0.584419531,-0.060058594,-0.184082031,0.982421875,-1.098632813,0.305175781,-0.061035156,-10.59631348,3.444213867,-92.16430664,-0.025171875,-0.076353125,0.40125625,-0.034886719,-0.107728906,0.581165625,-0.131835938,0.070800781,0.982910156,-0.793457031,-0.183105469,-2.075195313,3.186035156,7.459716797,-162.1362305,-0.055715625,0.02633125,0.4003125,-0.076120313,0.044469531,0.582597656,0.041992188,0.031738281,0.997558594,-1.037597656,0.122070313,0,1.928100586,-2.537841797,-164.9102783,0.014721875,0.01414375,0.40821875,0.027270313,0.017594531,0.589339844,0.067382813,-0.146484375,0.982910156,-0.305175781,-0.122070313,0,-9.212036133,-4.636230469,-164.1247559,0.0276,-0.060571875,0.4026,0.039782813,-0.0859125,0.580310156
0.193847656,-0.099609375,0.983398438,-1.037597656,0,-0.915527344,-6.366577148,-11.98059082,-120.1904297,0.064485,-0.030180625,0.322551875,0.129362656,-0.06942875,0.660846563,0.059082031,0.093261719,0.989257813,-0.244140625,-0.183105469,-1.46484375,5.262451172,-3.598022461,-140.2954102,0.01745,0.027386875,0.323870625,0.041632031,0.065874844,0.665387188,-0.060058594,-0.185546875,0.981445313,-0.48828125,0.122070313,0,-10.6842041,3.466186523,-92.1697998,-0.0201375,-0.062254375,0.32022375,-0.039921094,-0.1232925,0.661221563,-0.138183594,0.064453125,0.984863281,-0.732421875,-0.183105469,-0.854492188,3.13659668,7.470703125,-162.1801758,-0.049650625,0.015986875,0.3218125,-0.088532969,0.04846625,0.663050781,0.043945313,0.028320313,1.001464844,-0.366210938,-0.061035156,-0.366210938,1.801757813,-2.532348633,-164.9157715,0.01334,0.008580625,0.3297,0.030605313,0.019739688,0.671764844,0.06640625,-0.145996094,0.982910156,-0.122070313,-0.061035156,0,-9.195556641,-4.59777832,-164.1577148,0.02129875,-0.048066875,0.32208,0.0451075,-0.097929219,0.660830156
0.192382813,-0.09765625,0.982910156,-1.342773438,-0.122070313,-0.549316406,-6.405029297,-11.95861816,-120.1739502,0.050416125,-0.022582,0.257650875,0.141966688,-0.07507425,0.725259281,0.061035156,0.100585938,0.990722656,-0.610351563,-0.244140625,-1.403808594,5.251464844,-3.598022461,-140.3118896,0.0155225,0.027768875,0.260268375,0.045512656,0.072817063,0.730454281,-0.060546875,-0.186523438,0.981933594,-0.305175781,0.061035156,0,-10.72265625,3.477172852,-92.18078613,-0.016500625,-0.05058475,0.256569625,-0.04404625,-0.135938688,0.725363969,-0.131347656,0.069335938,0.985351563,-1.098632813,-0.183105469,-0.183105469,3.098144531,7.465209961,-162.1966553,-0.03425175,0.01669575,0.257840625,-0.097095906,0.052640188,0.727510938,0.047363281,0.026367188,0.998046875,-0.366210938,-0.244140625,0.061035156,1.752319336,-2.548828125,-164.932251,0.013406375,0.005302,0.261025625,0.033956906,0.021065188,0.73702125,0.067382813,-0.146484375,0.982910156,-0.061035156,0,0,-9.157104492,-4.559326172,-164.196167,0.01782025,-0.038844125,0.257664,0.049562563,-0.10764025,0.725246156
0.191894531,-0.100097656,0.983886719,-1.403808594,-0.122070313,-0.061035156,-6.50390625,-11.89819336,-120.1904297,0.039942275,-0.020018725,0.20690195,0.151952256,-0.080078931,0.776984769,0.064453125,0.1015625,0.989257813,-0.9765625,-0.305175781,-1.46484375,5.207519531,-3.609008789,-140.3613281,0.015152375,0.02299635,0.207042825,0.04930075,0.07856615,0.782214988,-0.060546875,-0.187011719,0.980957031,-0.610351563,0.244140625,-0.061035156,-10.7611084,3.493652344,-92.18078613,-0.0132005,-0.040858425,0.20447445,-0.047346375,-0.146153294,0.776482581,-0.12890625,0.066894531,0.988769531,-0.9765625,-0.244140625,-1.159667969,3.054199219,7.454223633,-162.1801758,-0.025448275,0.011403475,0.209006875,-0.103457975,0.055491056,0.779762656,0.046875,0.031738281,0.999023438,-0.610351563,-0.244140625,-0.48828125,1.73034668,-2.559814453,-164.932251,0.010334475,0.008538475,0.20960175,0.036540525,0.023199806,0.789421688,0.066894531,-0.146484375,0.982910156,-0.183105469,-0.061035156,0,-9.124145508,-4.520874023,-164.2401123,0.013865575,-0.0310753,0.2061312,0.053028956,-0.115409075,0.776778956
0.192382813,-0.103515625,0.981933594,-1.098632813,-0.122070313,-1.342773438,-6.542358398,-11.88171387,-120.1904297,0.032344445,-0.018749355,0.16395906,0.160038368,-0.08476627,0.817974534,0.063476563,0.094238281,0.990234375,-1.403808594,-0.183105469,-0.854492188,5.119628906,-3.630981445,-140.4327393,0.01134065,0.012537705,0.16641551,0.052135913,0.081700576,0.823818865,-0.061035156,-0.187011719,0.98046875,-0.48828125,0.244140625,0,-10.79956055,3.510131836,-92.1862793,-0.010951025,-0.03268674,0.163188935,-0.050084131,-0.154324979,0.817279815,-0.127929688,0.066894531,0.985839844,-1.220703125,-0.244140625,0.305175781,3.021240234,7.437744141,-162.1801758,-0.01957737,0.00912278,0.16486175,-0.108352318,0.057771751,0.820978094,0.047363281,0.026855469,0.998535156,-0.549316406,-0.122070313,-0.366210938,1.631469727,-2.603759766,-164.9432373,0.008658205,0.00292453,0.167290775,0.038705076,0.023930939,0.831244381,0.067382813,-0.146484375,0.983886719,0,0,0,-9.085693359,-4.482421875,-164.2730713,0.011483085,-0.02486024,0.16568621,0.055899728,-0.121624135,0.818200509
0.194824219,-0.111328125,0.979492188,-0.610351563,-0.183105469,-0.122070313,-6.608276367,-11.85974121,-120.1629639,0.027828681,-0.021249484,0.129214123,0.166995538,-0.090078641,0.850278065,0.060546875,0.089355469,0.991210938,-0.671386719,0,-0.244140625,5.031738281,-3.636474609,-140.4162598,0.00672877,0.006123914,0.133913658,0.053818105,0.083231555,0.85729728,-0.062011719,-0.187988281,0.979492188,-0.122070313,0.122070313,0,-10.8215332,3.521118164,-92.19177246,-0.00954207,-0.026930642,0.129769898,-0.052469649,-0.161057639,0.84972229,-0.126464844,0.051757813,0.989746094,-0.915527344,-0.305175781,-0.366210938,2.949829102,7.415771484,-162.2021484,-0.014490021,-0.004811151,0.1350144,-0.111974823,0.056568964,0.854731694,0.050292969,0.017089844,0.998046875,-0.122070313,-0.061035156,0.061035156,1.598510742,-2.60925293,-164.9377441,0.009270314,-0.005472876,0.133441995,0.041022655,0.02256272,0.86460488,0.067382813,-0.147949219,0.981445313,-0.183105469,0.061035156,0.061035156,-9.080200195,-4.449462891,-164.3005371,0.009186468,-0.021060067,0.130595843,0.058196345,-0.126889152,0.85084947
0.194824219,-0.111328125,0.979492188,-0.610351563,-0.183105469,-0.122070313,-6.608276367,-11.85974121,-120.1629639,0.022262945,-0.016999587,0.103371298,0.172561274,-0.094328538,0.876120889,0.0625,0.089355469,0.989746094,-0.305175781,-0.122070313,-0.366210938,5.009765625,-3.636474609,-140.3997803,0.006945516,0.004899131,0.105959051,0.055554484,0.084456338,0.883787042,-0.061523438,-0.187988281,0.979980469,-0.061035156,0,0,-10.83251953,3.526611328,-92.19726563,-0.007243031,-0.021544514,0.104206543,-0.054280407,-0.166443768,0.875773925,-0.129882813,0.053710938,0.986328125,-1.220703125,-0.244140625,-0.061035156,2.834472656,7.388305664,-162.1691895,-0.014326392,-0.002286421,0.105277145,-0.115556421,0.055997358,0.88105098,0.049316406,0.024414063,1.001464844,0.610351563,0.122070313,0.122070313,1.60949707,-2.620239258,-164.9102783,0.006635001,0.001481074,0.109487971,0.042681405,0.022932988,0.891976873,0.067382813,-0.147949219,0.981445313,-0.183105469,0.061035156,0.061035156,-9.080200195,-4.449462891,-164.3005371,0.007349174,-0.016848054,0.104476674,0.060033638,-0.131101165,0.876968638
